sentence,gt,text,spans,count_ignore,same,distance
বিভিন্ন দিক থেকে এই মানুষের সীমাবদ্ধতা প্রকট।,বিভিন্ন দিক থেকে এই মানুষের সীমাবদ্ধতা প্রকট।,বিভিন্ন দিক থেকে এই মানুষের সীমাবদ্ধতা প্রকট।,[],0,True,0
এরপর মঞ্চে আসেন অনুষ্ঠানের গ্র্যান্ড স্পনসর ডাটা গ্রুপের সিইও জাকির হোসেইন।,এরপর মঞ্চে আসেন অনুষ্ঠানের গ্র্যান্ড স্পনসর ডাটা গ্রুপের সিইও জাকির হোসেইন।,এরপর মঞ্চে আসেন অনুষ্ঠানের গ্র্যান্ড স্পনসর ডাটা গ্রুপের সিইও জাকির হোসেইন।,[],0,True,0
উপরে অ্যান্টেনা লাগানো বিটিভিই ভরসা।,উপরে অ্যান্টেনা লাগানো বিটিভিই ভরসা।,উপরে অ্যান্টেনা লাগানো বিটিভিই ভরসা।,[],0,True,0
মহুল বনে মহুলের নেশায় সবাই যখন মাতাল হয়ে ওঠে ঝুমলিভাবে এটা সামাজিক রীতি নয়।,মহুল বনে মহুলের নেশায় সবাই যখন মাতাল হয়ে ওঠে ঝুমলি$$ভাবে এটা সামাজিক রীতি নয়।,মহুল বনে মহুলের নেশায় সবাই যখন মাতাল হয়ে ওঠে ঝুমলিভাবে এটা সামাজিক রীতি নয়।,[],1,False,2
কারণ সে আস্ত শয়তান।,কারণ$$ সে আস্ত শয়তান।,কারণ সে আস্ত শয়তান।,[],1,False,2
তাই তিনি স্বহস্তে নিজের জন্য কবর তৈরী করলেন।,তাই তিনি স্বহস্তে নিজের জন্য কবর তৈরী করলেন।,তাই তিনি স্বহস্তে নিজের জন্য কবর তৈরী করলেন।,[],0,True,0
চারু এমন অনাবশ্যক সত্বরতার সহিত তাহার লেখা গোপন করিল দেখিয়া ভূপতির মনে বাজিল।,চারু এমন অনাবশ্যক সত্বরতার $সহিত$ $তাহার$ লেখা গোপন $করিল$$$ $দেখিয়া$ ভূপতির মনে $বাজিল$।,চারু এমন অনাবশ্যক সত্বরতার সহিত তাহার লেখা গোপন করিল দেখিয়া ভূপতির মনে বাজিল।,"[27, 28, 29, 30, 32, 33, 34, 35, 36, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 71, 72, 73, 74, 75]",1,False,12
"যার ৯৫ ভাগই মুসলিম, ৪ ভাই হিন্দু আর ১ ভাগ খ্রিস্টান।","যার ৯৫ ভাগই মুসলিম, ৪ $ভাই$ হিন্দু আর ১ ভাগ খ্রিস্টান।","যার ৯৫ ভাগই মুসলিম, ৪ ভাই হিন্দু আর ১ ভাগ খ্রিস্টান।","[22, 23, 24]",0,False,2
কাজেই আমাদের দৃষ্টিভঙ্গির আমূল পরিবর্তন অপরিহার্য।,কাজেই আমাদের দৃষ্টিভঙ্গির আমূল পরিবর্তন অপরিহার্য।,কাজেই আমাদের দৃষ্টিভঙ্গির আমূল পরিবর্তন অপরিহার্য।,[],0,True,0
বিভিন্ন জনের মন বিভিন্ন রকমবিচিত্র বৈচিত্রে ফুটে আড্ডা শতদলবুলায় সুখের ছোঁয়া দারুণ কোমল।,বিভিন্ন জনের মন বিভিন্ন রকম$$বিচিত্র বৈচিত্রে ফুটে আড্ডা$ শতদল$$$বুলায়$ সুখের ছোঁয়া দারুণ কোমল।,বিভিন্ন জনের মন বিভিন্ন রকমবিচিত্র বৈচিত্রে ফুটে আড্ডা শতদলবুলায় সুখের ছোঁয়া দারুণ কোমল।,"[54, 55, 56, 57, 58]",2,False,7
ডোপিংয়ের অভিযোগে রুশ অ্যাথলেটদের অলিম্পিকে নিষিদ্ধ করার সিদ্ধান্তই বহাল রেখেছে সিএএস।,ডোপিংয়ের অভিযোগে রুশ অ্যাথলেটদের অলিম্পিকে নিষিদ্ধ করার সিদ্ধান্তই বহাল রেখেছে সিএএস।,ডোপিংয়ের অভিযোগে রুশ অ্যাথলেটদের অলিম্পিকে নিষিদ্ধ করার সিদ্ধান্তই বহাল রেখেছে সিএএস।,[],0,True,0
"ভগবানই আমাদের লক্ষ্য, তাঁর কাছে যেতে না পারলে আমাদের বিনাশ।","ভগবানই আমাদের লক্ষ্য, তাঁর কাছে যেতে না পারলে আমাদের বিনাশ।","ভগবানই আমাদের লক্ষ্য, তাঁর কাছে যেতে না পারলে আমাদের বিনাশ।",[],0,True,0
"সম্প্রতি সরেজমিনে দেখা যায়, দুটি ভবনের চারটি কক্ষে চলছে বিদ্যালয়ের কার্যক্রম।","সম্প্রতি সরেজমিনে দেখা যায়, দুটি ভবনের চারটি কক্ষে চলছে বিদ্যালয়ের কার্যক্রম।","সম্প্রতি সরেজমিনে দেখা যায়, দুটি ভবনের চারটি কক্ষে চলছে বিদ্যালয়ের কার্যক্রম।",[],0,True,0
"তুমি কখনও জন্মাও নাই, মরিবেও না।","তুমি কখনও জন্মাও $নাই$, $মরিবেও$ না।","তুমি কখনও জন্মাও নাই, মরিবেও না।","[17, 18, 19, 22, 23, 24, 25, 26, 27]",0,False,4
সেদিন বৈশাখ মাসের অপরাহ্নে ঈশান কোণে মেঘ ঘনাইয়া আসিতেছিল।,সেদিন বৈশাখ মাসের $অপরাহ্নে$ $ঈশান কোণে$ মেঘ $ঘনাইয়া$ $আসিতেছিল$।,সেদিন বৈশাখ মাসের অপরাহ্নে ঈশান কোণে মেঘ ঘনাইয়া আসিতেছিল।,"[18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 35, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 54, 55]",0,False,8
সব কিছু মিলিয়ে মিথ্যা কথা আর মিথ্যা অভিনয়।,সব কিছু মিলিয়ে মিথ্যা কথা আর মিথ্যা অভিনয়।,সব কিছু মিলিয়ে মিথ্যা কথা আর মিথ্যা অভিনয়।,[],0,True,0
তিনি উর্দু অভিধান প্রকল্পেরও সম্পাদক ছিলেন।,তিনি উর্দু অভিধান প্রকল্পেরও সম্পাদক ছিলেন।,তিনি উর্দু অভিধান প্রকল্পেরও সম্পাদক ছিলেন।,[],0,True,0
প্রথম ছিল বজরঙ্গী।,প্রথম ছিল বজরঙ্গী।,প্রথম ছিল বজরঙ্গী।,[],0,True,0
আমাদের এক্সপোর্টের  থেকে ইমপোর্ট  অনেক বেশি।,আমাদের $এক্সপোর্টের  থেকে $ইমপোর্ট  অনেক বেশি।,আমাদের এক্সপোর্টের  থেকে ইমপোর্ট  অনেক বেশি।,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",0,False,2
"দারুণ প্রচেষ্টা, হুডিনি।","দারুণ প্রচেষ্টা, হুডিনি।","দারুণ প্রচেষ্টা, হুডিনি।",[],0,True,0
আলেকজান্ডারের পিতা দ্বিতীয় ফিলিপ ছিলেন মেসিডোনিয়ার রাজা।,আলেকজান্ডারের পিতা দ্বিতীয় ফিলিপ ছিলেন মেসিডোনিয়ার রাজা।,আলেকজান্ডারের পিতা দ্বিতীয় ফিলিপ ছিলেন মেসিডোনিয়ার রাজা।,[],0,True,0
শশিভূষণের নিকট গিরিবালার লেখাপড়ার চর্চা আরম্ভ হইল।,শশিভূষণের নিকট গিরিবালার লেখাপড়ার চর্চা আরম্ভ $হইল$।,শশিভূষণের নিকট গিরিবালার লেখাপড়ার চর্চা আরম্ভ হইল।,"[46, 47, 48]",0,False,2
"তিনি বলেন, এই দৃশ্যটি ছিল অবিশ্বাস্য।","তিনি বলেন, এই দৃশ্যটি ছিল অবিশ্বাস্য।","তিনি বলেন, এই দৃশ্যটি ছিল অবিশ্বাস্য।",[],0,True,0
সব বাচ্চারা মিলে কেক কেটেছে।,সব বাচ্চারা মিলে কেক কেটেছে।,সব বাচ্চারা মিলে কেক কেটেছে।,[],0,True,0
কত পানি খেয়েছো রে ভাই?,কত পানি $খেয়েছো$ রে$$ ভাই?,কত পানি খেয়েছো রে ভাই?,"[8, 9, 10, 11, 12, 13]",1,False,4
তাদের সন্তান জন্ম বন্ধ হয়ে গেল।,তাদের সন্তান জন্ম বন্ধ হয়ে গেল।,তাদের সন্তান জন্ম বন্ধ হয়ে গেল।,[],0,True,0
"সড়কটির পালের হাট বাজারের মোড়টি ঝুঁকিপূর্ণ, সেখানে একটি গতিরোধক দিলেই হতো।","সড়কটির পালের হাট বাজারের মোড়টি ঝুঁকিপূর্ণ, সেখানে একটি গতিরোধক দিলেই হতো।","সড়কটির পালের হাট বাজারের মোড়টি ঝুঁকিপূর্ণ, সেখানে একটি গতিরোধক দিলেই হতো।",[],0,True,0
সুপারম্যানের পরিনিতি হচ্ছে তাই অনেকটা মিথ অব সিসিফাসের মত।,সুপারম্যানের পরিনিতি হচ্ছে তাই অনেকটা মিথ অব সিসিফাসের মত।,সুপারম্যানের পরিনিতি হচ্ছে তাই অনেকটা মিথ অব সিসিফাসের মত।,[],0,True,0
যাত্রাবাড়ি এলাকায় ধানের শীষের প্রার্থী নবী উল্লাহ নবীর কোন[কোনো} প্রচারণা দেখা যায় নাই।,যাত্রাবাড়ি এলাকায় ধানের শীষের প্রার্থী নবী উল্লাহ নবীর $কোন$[কোনো} প্রচারণা দেখা $যায় নাই$।,যাত্রাবাড়ি এলাকায় ধানের শীষের প্রার্থী নবী উল্লাহ নবীর কোন[কোনো} প্রচারণা দেখা যায় নাই।,"[55, 56, 57, 79, 80, 81, 82, 83, 84, 85]",0,False,4
"চোখের ইশারায় বুঝালো, এই ধরনের ধরি মাছ না ছুই পানি টাইপের জবাবে ওর পোষাবে না।","চোখের ইশারায় $বুঝালো,$ এই ধরনের ধরি মাছ না ছুই পানি টাইপের জবাবে ওর পোষাবে না।","চোখের ইশারায় বুঝালো, এই ধরনের ধরি মাছ না ছুই পানি টাইপের জবাবে ওর পোষাবে না।","[13, 14, 15, 16, 17, 18, 19]",0,False,2
হয়তো ফিরে যাওয়াটাই বুদ্ধিমানের কাজ হবে!,হয়তো ফিরে যাওয়াটাই বুদ্ধিমানের কাজ হবে!,হয়তো ফিরে যাওয়াটাই বুদ্ধিমানের কাজ হবে!,[],0,True,0
"কমলাকান্ত বিড়াল, কুকুর সবার সহিত তর্কে হারিয়াছে।","কমলাকান্ত বিড়াল, কুকুর সবার $সহিত$ তর্কে $হারিয়াছে$।","কমলাকান্ত বিড়াল, কুকুর সবার সহিত তর্কে হারিয়াছে।","[28, 29, 30, 31, 39, 40, 41, 42, 43, 44, 45, 46]",0,False,4
আবার শোনাও।,আবার শোনাও।,আবার শোনাও।,[],0,True,0
মিস্টিরিওকে আমরা ভুলব না!,মিস্টিরিওকে আমরা $ভুলব$ না$!$,মিস্টিরিওকে আমরা ভুলব না!,"[17, 18, 19, 20, 24]",0,False,4
"আশা করা যায়, দায়িত্ব নেওয়ার পরও তিনি একই বিশ্বাসে অটুট থাকবেন।","আশা করা যায়, দায়িত্ব নেওয়ার পরও তিনি একই বিশ্বাসে অটুট থাকবেন।","আশা করা যায়, দায়িত্ব নেওয়ার পরও তিনি একই বিশ্বাসে অটুট থাকবেন।",[],0,True,0
নিসার আলি নিজের নাড়ি ধরলেন।,নিসার আলি নিজের নাড়ি ধরলেন।,নিসার আলি নিজের নাড়ি ধরলেন।,[],0,True,0
এই জ্বরের সাথে কিন্তু অনুজীবদের কোনও সংশ্লিষ্টতা নেই।,এই জ্বরের সাথে কিন্তু অনুজীবদের $কোনও$ সংশ্লিষ্টতা নেই।,এই জ্বরের সাথে কিন্তু অনুজীবদের কোনও সংশ্লিষ্টতা নেই।,"[32, 33, 34, 35]",0,False,2
"পাশের বাড়িতে আগুন লাগলে যে ছাগল আনন্দে তালি বাজায়, সেই আগুনেই তার বাড়ি পুড়তে সময় লাগেনা।","পাশের বাড়িতে আগুন লাগলে যে ছাগল আনন্দে তালি বাজায়, সেই আগুনেই তার বাড়ি পুড়তে সময় লাগেনা।","পাশের বাড়িতে আগুন লাগলে যে ছাগল আনন্দে তালি বাজায়, সেই আগুনেই তার বাড়ি পুড়তে সময় লাগেনা।",[],0,True,0
হাতকড়া খুলে দাও।,হাতকড়া খুলে দাও।,হাতকড়া খুলে দাও।,[],0,True,0
তার তিন সন্তান এবং ছয় নাতি-নাতনী রয়েছে।,তার তিন সন্তান এবং ছয় নাতি-নাতনী রয়েছে।,তার তিন সন্তান এবং ছয় নাতি-নাতনী রয়েছে।,[],0,True,0
...হলেই তো তাদের আকুলে ভাসিয়ে পরম মা স্বর্গীয় হতেন না।,$...$$হলেই$ তো তাদের আকুলে ভাসিয়ে পরম মা স্বর্গীয় হতেন না।,...হলেই তো তাদের আকুলে ভাসিয়ে পরম মা স্বর্গীয় হতেন না।,"[0, 1, 2, 3, 4, 5, 6]",0,False,4
শশীও এটা লক্ষ করিয়াছিল।,শশীও এটা লক্ষ $করিয়াছিল$।,শশীও এটা লক্ষ করিয়াছিল।,"[14, 15, 16, 17, 18, 19, 20, 21]",0,False,2
সে আমার কাছ থেকে ভিক্ষা চায়না।,সে আমার কাছ থেকে ভিক্ষা চায়$$না।,সে আমার কাছ থেকে ভিক্ষা চায়না।,[],1,False,2
তার চেয়ে একটু খানি টিভি দেখা যাক।,তার চেয়ে একটু$$ খানি টিভি দেখা যাক।,তার চেয়ে একটু খানি টিভি দেখা যাক।,[],1,False,2
"আমিও আপনার মতোই ওটাকে মারতে চাই, কিন্তু বন্দরে না পৌঁছালে আমরা ডুবে যাব।","আমিও আপনার মতোই ওটাকে মারতে চাই, কিন্তু বন্দরে না পৌঁছালে আমরা ডুবে যাব।","আমিও আপনার মতোই ওটাকে মারতে চাই, কিন্তু বন্দরে না পৌঁছালে আমরা ডুবে যাব।",[],0,True,0
এটা আমার কাছে গুরুতর মনে হচ্ছে।,এটা আমার কাছে গুরুতর মনে হচ্ছে।,এটা আমার কাছে গুরুতর মনে হচ্ছে।,[],0,True,0
দীর্ঘদিন ধরে এগুলো রাস্তায় পড়ে থাকায় মারাত্মক সমস্যা হচ্ছে যানবাহন চলাচলে।,দীর্ঘদিন ধরে এগুলো রাস্তায় পড়ে থাকায় মারাত্মক সমস্যা হচ্ছে যানবাহন চলাচলে।,দীর্ঘদিন ধরে এগুলো রাস্তায় পড়ে থাকায় মারাত্মক সমস্যা হচ্ছে যানবাহন চলাচলে।,[],0,True,0
"আর যদি খুবই নিস্তেজ হয়ে পড়ো, তবেই একটু দম মারবে, ঠিক আছে?","আর যদি খুবই নিস্তেজ হয়ে পড়ো, তবেই একটু দম মারবে, ঠিক আছে?","আর যদি খুবই নিস্তেজ হয়ে পড়ো, তবেই একটু দম মারবে, ঠিক আছে?",[],0,True,0
"আমার মনে হয়, যতই পাঠাগারবিমুখ হোক, সাহিত্য তার আপন মহিমায় বেঁচে থাকবে।","আমার মনে হয়, যতই পাঠাগারবিমুখ হোক, সাহিত্য তার আপন মহিমায় বেঁচে থাকবে।","আমার মনে হয়, যতই পাঠাগারবিমুখ হোক, সাহিত্য তার আপন মহিমায় বেঁচে থাকবে।",[],0,True,0
তিনি খন্দকের যুদ্ধ এবং তার পরবর্তী বনু কুরাইজা গোত্রের বিরুদ্ধে অভিযানে অংশ নিয়েছেন।,তিনি খন্দকের যুদ্ধ এবং তার পরবর্তী বনু কুরাইজা গোত্রের বিরুদ্ধে অভিযানে অংশ নিয়েছেন।,তিনি খন্দকের যুদ্ধ এবং তার পরবর্তী বনু কুরাইজা গোত্রের বিরুদ্ধে অভিযানে অংশ নিয়েছেন।,[],0,True,0
"এই পোষ্টটি যারা পড়ছেন তাদের মধ্যে অনেকেরই হয়ত একটি, দুইটি অথবা একাধিক অনেক ফেসবুক আইডি রয়েছে।","এই পোষ্টটি যারা পড়ছেন তাদের মধ্যে অনেকেরই হয়ত একটি, দুইটি অথবা একাধিক অনেক ফেসবুক আইডি রয়েছে।","এই পোষ্টটি যারা পড়ছেন তাদের মধ্যে অনেকেরই হয়ত একটি, দুইটি অথবা একাধিক অনেক ফেসবুক আইডি রয়েছে।",[],0,True,0
১৯৭১ সালের ১৫ ডিসেম্বর স্বাধীনতাবিরোধী আলবদর বাহিনী তাকে ধরে নিয়ে যায়।,১৯৭১ সালের ১৫ ডিসেম্বর স্বাধীনতাবিরোধী আলবদর বাহিনী তাকে ধরে নিয়ে যায়।,১৯৭১ সালের ১৫ ডিসেম্বর স্বাধীনতাবিরোধী আলবদর বাহিনী তাকে ধরে নিয়ে যায়।,[],0,True,0
মহল কত বছর আগের?,মহল কত বছর আগের?,মহল কত বছর আগের?,[],0,True,0
জাহিদ অনিক জাহিদ অনিক বৈচিত্র্য ভাষা আর ভাবে সব দিকেই এই কবি' র কবিতার জয়জয়কার!,জাহিদ অনিক জাহিদ অনিক বৈচিত্র্য ভাষা আর ভাবে সব দিকেই এই $কবি' র$ কবিতার জয়জয়কার!,জাহিদ অনিক জাহিদ অনিক বৈচিত্র্য ভাষা আর ভাবে সব দিকেই এই কবি' র কবিতার জয়জয়কার!,"[57, 58, 59, 60, 61, 62]",0,False,2
"এই যা, এটা আপনাকে লেখা ঠিক হল না।","এই যা, এটা আপনাকে লেখা ঠিক হল না।","এই যা, এটা আপনাকে লেখা ঠিক হল না।",[],0,True,0
সুতরাং আমাদের স্বাধীন চিন্তা একরূপ নাই বলিলেই হয়।,সুতরাং$$ আমাদের স্বাধীন চিন্তা একরূপ $নাই$ $বলিলেই$ হয়।,সুতরাং আমাদের স্বাধীন চিন্তা একরূপ নাই বলিলেই হয়।,"[35, 36, 37, 39, 40, 41, 42, 43, 44]",1,False,6
"এন্টিবায়োটিক  সংক্রান্ত স্বচ্ছ, সঠিক তথ্য প্রচারনার অভাব।","এন্টিবায়োটিক  সংক্রান্ত স্বচ্ছ, সঠিক তথ্য প্রচারনার অভাব।","এন্টিবায়োটিক  সংক্রান্ত স্বচ্ছ, সঠিক তথ্য প্রচারনার অভাব।",[],0,True,0
এটাও একটি জীবন-মৃত্যু পরিস্থিতি।,এটাও একটি জীবন-মৃত্যু পরিস্থিতি।,এটাও একটি জীবন-মৃত্যু পরিস্থিতি।,[],0,True,0
রাজনৈতিক কারণে বিরূপ পরিস্থিতি সত্ত্বেও বেঙ্গল গ্যালারি প্রাঙ্গণ ছিল মানুষে ঠাসা।,রাজনৈতিক কারণে বিরূপ পরিস্থিতি সত্ত্বেও বেঙ্গল গ্যালারি প্রাঙ্গণ ছিল মানুষে ঠাসা।,রাজনৈতিক কারণে বিরূপ পরিস্থিতি সত্ত্বেও বেঙ্গল গ্যালারি প্রাঙ্গণ ছিল মানুষে ঠাসা।,[],0,True,0
"দাঁড়াও, ড্যানি।","দাঁড়াও, ড্যানি।","দাঁড়াও, ড্যানি।",[],0,True,0
সুস্থ শিশু হওয়ায় আমি খুব খুশি।,সুস্থ শিশু হওয়ায় আমি খুব খুশি।,সুস্থ শিশু হওয়ায় আমি খুব খুশি।,[],0,True,0
আফ্রিকান আমেরিকান দাসত্বের বৈষম্যের অন্ধকারের সুর গুলো সাদা গরীব পোলাপান নিজেদের জীবনের সাথে মিলাতে গিয়ে দেখে সেটা পুরোপুরি খাপ খাচ্ছে না।,আফ্রিকান আমেরিকান দাসত্বের বৈষম্যের অন্ধকারের সুর গুলো সাদা গরীব পোলাপান নিজেদের জীবনের সাথে মিলাতে গিয়ে দেখে সেটা পুরোপুরি খাপ খাচ্ছে না।,আফ্রিকান আমেরিকান দাসত্বের বৈষম্যের অন্ধকারের সুর গুলো সাদা গরীব পোলাপান নিজেদের জীবনের সাথে মিলাতে গিয়ে দেখে সেটা পুরোপুরি খাপ খাচ্ছে না।,[],0,True,0
"ওঁর নিয়ম হচ্ছে, হয় উনি পেয়েও পাবেন না, নয় উনি পেয়েই হারাবেন।","$ওঁর$ নিয়ম হচ্ছে, হয় উনি পেয়েও পাবেন না, নয় উনি পেয়েই হারাবেন।","ওঁর নিয়ম হচ্ছে, হয় উনি পেয়েও পাবেন না, নয় উনি পেয়েই হারাবেন।","[0, 1, 2]",0,False,2
সালারে কেউ মাইরালা,$সালারে$ কেউ $মাইরালা$$$,সালারে কেউ মাইরালা,"[0, 1, 2, 3, 4, 5, 11, 12, 13, 14, 15, 16, 17]",1,False,6
সেখান থেকে বাড়ি ফেরার পথে প্রতিপক্ষের লোকজন তাঁকে ধানখেতে কুপিয়ে হত্যা করে।,সেখান থেকে বাড়ি ফেরার পথে প্রতিপক্ষের লোকজন তাঁকে ধানখেতে কুপিয়ে হত্যা করে।,সেখান থেকে বাড়ি ফেরার পথে প্রতিপক্ষের লোকজন তাঁকে ধানখেতে কুপিয়ে হত্যা করে।,[],0,True,0
ছাত্ররা সেন্টারভিল হাই স্কুলে পড়াশুনা করে।,ছাত্ররা সেন্টারভিল হাই স্কুলে $পড়াশুনা$ করে।,ছাত্ররা সেন্টারভিল হাই স্কুলে পড়াশুনা করে।,"[30, 31, 32, 33, 34, 35, 36, 37]",0,False,2
মানুষ মাটিতে উবু হয়ে বসে একটা ধাতব থালা তৈরি করছে।,মানুষ মাটিতে উবু হয়ে বসে একটা ধাতব থালা তৈরি করছে।,মানুষ মাটিতে উবু হয়ে বসে একটা ধাতব থালা তৈরি করছে।,[],0,True,0
তিনি বলেছিলেন: 'আমি দুই বোনকে হারিয়েছি আর তুমি আমাকে বিশ জন চাকর দিতে চাও।,তিনি বলেছিলেন: 'আমি দুই বোনকে হারিয়েছি আর তুমি আমাকে বিশ জন চাকর দিতে চাও$$$।,তিনি বলেছিলেন: 'আমি দুই বোনকে হারিয়েছি আর তুমি আমাকে বিশ জন চাকর দিতে চাও।,[],1,False,3
তিনি আর একটিমাত্র শতরানের সন্ধান পেয়েছিলেন।,তিনি আর একটিমাত্র শতরানের সন্ধান পেয়েছিলেন।,তিনি আর একটিমাত্র শতরানের সন্ধান পেয়েছিলেন।,[],0,True,0
লেখালেখির উপকরণ প্রস্তুতকারী যুক্তরাষ্ট্রভিত্তিক প্রতিষ্ঠান পেপারমেট সম্প্রতি একটি নতুন কলম বাজারে এনেছে।,$লেখালেখির$ উপকরণ প্রস্তুতকারী যুক্তরাষ্ট্রভিত্তিক প্রতিষ্ঠান পেপারমেট সম্প্রতি একটি নতুন কলম বাজারে এনেছে।,লেখালেখির উপকরণ প্রস্তুতকারী যুক্তরাষ্ট্রভিত্তিক প্রতিষ্ঠান পেপারমেট সম্প্রতি একটি নতুন কলম বাজারে এনেছে।,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",0,False,2
বিশজনের প্রতি তার দৃষ্টি নিবদ্ধ রেখে নিজে অন্য রাস্তা দিয়ে বেরিয়ে যান।,$বিশজনের$ প্রতি তার দৃষ্টি নিবদ্ধ রেখে নিজে অন্য রাস্তা দিয়ে বেরিয়ে যান।,বিশজনের প্রতি তার দৃষ্টি নিবদ্ধ রেখে নিজে অন্য রাস্তা দিয়ে বেরিয়ে যান।,"[0, 1, 2, 3, 4, 5, 6]",0,False,2
উনি গাঁজা খেতেন?,উনি গাঁজা খেতেন?,উনি গাঁজা খেতেন?,[],0,True,0
এখন রিজভীর শারীরিক অবস্থা অত্যন্ত গুরুতর এবং ক্রমেই অবনতিশীল পর্যায়ে চলে যাচ্ছে।,এখন রিজভীর শারীরিক অবস্থা অত্যন্ত গুরুতর এবং ক্রমেই অবনতিশীল পর্যায়ে চলে যাচ্ছে।,এখন রিজভীর শারীরিক অবস্থা অত্যন্ত গুরুতর এবং ক্রমেই অবনতিশীল পর্যায়ে চলে যাচ্ছে।,[],0,True,0
উগান্ডার মানুষের খবর শোনা কিংবা বিনোদনের অন্যতম মাধ্যম এফএম রেডিও।,উগান্ডার মানুষের খবর শোনা কিংবা বিনোদনের অন্যতম মাধ্যম এফএম রেডিও।,উগান্ডার মানুষের খবর শোনা কিংবা বিনোদনের অন্যতম মাধ্যম এফএম রেডিও।,[],0,True,0
সেপ্টেম্বর মাস পর্যন্ত তিনি বেশ কয়েকটি সম্মুখ যুদ্ধে অংশ নেন।,সেপ্টেম্বর মাস পর্যন্ত তিনি বেশ কয়েকটি সম্মুখ যুদ্ধে অংশ নেন।,সেপ্টেম্বর মাস পর্যন্ত তিনি বেশ কয়েকটি সম্মুখ যুদ্ধে অংশ নেন।,[],0,True,0
"আপনি হয়তো করছেন না, আমি করছি!","আপনি হয়তো করছেন না, আমি করছি$!$","আপনি হয়তো করছেন না, আমি করছি!",[28],0,False,2
পরলেই ভদ্র লোক হওয়া যায় না,$পরলেই$ $ভদ্র লোক$ হওয়া যায় না$$,পরলেই ভদ্র লোক হওয়া যায় না,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13]",1,False,6
সামনে দিগন্ত বিস্তৃত লেকের জলরাশি দুরের পাহাড়ের সাথে মিতালী করেছে।,সামনে দিগন্ত বিস্তৃত লেকের জলরাশি $দুরের$ পাহাড়ের সাথে মিতালী করেছে।,সামনে দিগন্ত বিস্তৃত লেকের জলরাশি দুরের পাহাড়ের সাথে মিতালী করেছে।,"[34, 35, 36, 37, 38]",0,False,2
ও চায়নি ওর ভালোবাসা সংসারের তেলে হলুদে মেখে যাক।,ও চায়নি ওর ভালোবাসা সংসারের তেলে হলুদে মেখে যাক।,ও চায়নি ওর ভালোবাসা সংসারের তেলে হলুদে মেখে যাক।,[],0,True,0
তিনি এই পদেই কাজ করে গিয়েছিলেন।,তিনি এই পদেই কাজ করে গিয়েছিলেন।,তিনি এই পদেই কাজ করে গিয়েছিলেন।,[],0,True,0
"এইরূপে বোঝা যাচ্ছে, যেখানে দর্শনের শেষ সেখানে ধর্মের আরম্ভ।","এইরূপে বোঝা যাচ্ছে, যেখানে দর্শনের শেষ সেখানে ধর্মের আরম্ভ।","এইরূপে বোঝা যাচ্ছে, যেখানে দর্শনের শেষ সেখানে ধর্মের আরম্ভ।",[],0,True,0
উত্তরে মধ্য এশিয়ার উত্তর মরুভূমি।,উত্তরে মধ্য এশিয়ার উত্তর মরুভূমি।,উত্তরে মধ্য এশিয়ার উত্তর মরুভূমি।,[],0,True,0
মোয়াজ্জেম সাহেব দূর্গা পূজার সময় কলকাতা থেকে মূর্তি গড়ার কারিগর নিয়ে আসেন।,মোয়াজ্জেম সাহেব দূর্গা পূজার সময় কলকাতা থেকে মূর্তি গড়ার কারিগর নিয়ে আসেন।,মোয়াজ্জেম সাহেব দূর্গা পূজার সময় কলকাতা থেকে মূর্তি গড়ার কারিগর নিয়ে আসেন।,[],0,True,0
আমি কয়েনের জন্য অপেক্ষা করছি।,আমি $কয়েনের$ জন্য অপেক্ষা করছি।,আমি কয়েনের জন্য অপেক্ষা করছি।,"[4, 5, 6, 7, 8, 9]",0,False,2
"আস্তাবলের নীতিবাক্য হচ্ছে ""সবসময় চেষ্টা করা""।","আস্তাবলের নীতিবাক্য হচ্ছে ""সবসময় চেষ্টা করা""।","আস্তাবলের নীতিবাক্য হচ্ছে ""সবসময় চেষ্টা করা""।",[],0,True,0
"ওহ, মিসেস নায়ার।","ওহ, মিসেস নায়ার।","ওহ, মিসেস নায়ার।",[],0,True,0
আপনার ও আপনার স্বজনবর্গের সর্বপ্রকার মঙ্গল হউক।,আপনার ও আপনার স্বজনবর্গের সর্বপ্রকার মঙ্গল $হউক$।,আপনার ও আপনার স্বজনবর্গের সর্বপ্রকার মঙ্গল হউক।,"[43, 44, 45]",0,False,2
১৯৪৭ সালে দেশভাগের পর তিনি এই চাকরি ছেড়ে দেন।,১৯৪৭ সালে দেশভাগের পর তিনি এই চাকরি ছেড়ে দেন।,১৯৪৭ সালে দেশভাগের পর তিনি এই চাকরি ছেড়ে দেন।,[],0,True,0
আবার কখনো ঠেলেছেন পশমের ববিন বোঝাই গাড়ি।,আবার কখনো ঠেলেছেন পশমের ববিন বোঝাই গাড়ি।,আবার কখনো ঠেলেছেন পশমের ববিন বোঝাই গাড়ি।,[],0,True,0
